Date-time,delT,wE1,wE2,wE3,wE4,wE5,ISP.0090.0003C,ISS.0007.0001E,ISS.0012.0012W,ISS.0024.0009E,ISS.0048.0013E,ISS.0053.0002C
1622851205,0,-0.199868887662888,1.12830293178558,0.139091402292252,-0.718502938747406,0.732544541358948,1,0,0,0,0,0
1622851205,0,-0.059885174036026,0.145122364163399,0.016396123915911,-0.138488531112671,0.107449091970921,0,1,0,0,0,0
1622851205,0,-0.412536680698395,0.231488823890686,0.378151386976242,-0.259383827447891,0.182963311672211,1,0,0,0,0,0
1622851205,0,-0.577592074871063,0.404692590236664,0.294617176055908,-0.285661369562149,0.048217754811049,1,0,0,0,0,0
1622851205,0,0.113117851316929,1.03523623943329,0.397142261266708,-0.483440160751343,0.28595495223999,1,0,0,0,0,0
1622851205,0,-0.108732990920544,0.242205962538719,0.616287887096405,-0.379927515983582,0.392598479986191,0,1,0,0,0,0
1622851205,0,-0.463407397270203,0.372692763805389,0.21738463640213,-0.296950787305832,0.165872812271118,1,0,0,0,0,0
1622851205,0,0.205290660262108,1.30398237705231,0.352912038564682,-0.110544629395008,0.358755737543106,1,0,0,0,0,0
1622851206,1,-0.159632310271263,0.924669742584229,0.142441004514694,-1.02477836608887,0.548734903335571,1,0,0,0,0,0
1622851206,0,-0.473984807729721,0.371490955352783,0.243181511759758,-0.309872001409531,0.198656499385834,1,0,0,0,0,0
1622851206,0,0.118235498666763,1.20909106731415,0.397421032190323,0.039433650672436,0.301514148712158,1,0,0,0,0,0
1622851206,0,-0.089459091424942,1.08345448970795,0.527756750583649,-0.114092513918877,0.141567811369896,1,0,0,0,0,0
1622851207,1,-0.034804821014404,0.874894082546234,0.080489233136177,-0.87951272726059,0.445175915956497,1,0,0,0,0,0
1622851207,0,-0.443112552165985,0.326155304908752,0.257611185312271,-0.168593898415566,0.151975840330124,1,0,0,0,0,0
1622851207,0,0.068146452307701,0.233371064066887,0.137220427393913,-0.021100973710418,0.102325975894928,0,1,0,0,0,0
1622851207,0,0.07052243500948,0.199666261672974,-0.153556630015373,0.100144065916538,0.2551009953022,0,1,0,0,0,0
1622851207,0,0.240287080407143,1.11598885059357,0.493185967206955,-0.089099429547787,0.300794750452042,1,0,0,0,0,0
1622851208,1,0.024132236838341,1.02243375778198,0.20670910179615,-0.486826241016388,0.307228952646255,1,0,0,0,0,0
1622851208,0,-0.528562545776367,0.307298004627228,0.26024928689003,-0.162766009569168,0.196904674172401,1,0,0,0,0,0
1622851208,0,-0.107423856854439,1.10764241218567,0.258880108594894,-0.470077931880951,0.457868039608002,1,0,0,0,0,0
1622851208,0,0.032631848007441,1.05194461345673,0.393267273902893,-0.06625022739172,0.194245547056198,1,0,0,0,0,0
1622851208,0,-0.383514940738678,0.286772698163986,0.358385384082794,-0.189911454916,0.326798677444458,1,0,0,0,0,0
1622851208,0,0.184777736663818,1.03755903244019,0.274329483509064,-0.455973386764526,0.389972448348999,1,0,0,0,0,0
1622851208,0,-0.554841220378876,0.311013340950012,0.250559747219086,-0.153655305504799,0.188200429081917,1,0,0,0,0,0
1622851208,0,0.23972187936306,0.272464156150818,0.088497862219811,-0.024656994268298,0.086101621389389,0,1,0,0,0,0
1622851209,1,0.125125110149384,1.05149304866791,0.228220835328102,-0.50195699930191,0.291470348834991,1,0,0,0,0,0
1622851209,0,0.088437154889107,1.05841886997223,0.076442390680313,-0.723067820072174,0.205295369029045,1,0,0,0,0,0
1622851209,0,0.001392298727296,0.993971407413483,0.489302158355713,-0.328383952379227,0.100854851305485,1,0,0,0,0,0
1622851209,0,0.129531815648079,0.247658059000969,-0.127073034644127,0.075350292026997,0.265918254852295,0,1,0,0,0,0
1622851209,0,0.212674781680107,1.19503724575043,0.404327034950256,0.191473081707954,0.372022271156311,1,0,0,0,0,0
1622851209,0,-0.503098487854004,0.383361607789993,0.375829488039017,-0.295516222715378,0.207248494029045,1,0,0,0,0,0
1622851209,0,-0.418264180421829,0.358779042959213,0.275686502456665,-0.229181453585625,0.170906037092209,1,0,0,0,0,0
1622851209,0,-0.086250603199005,1.10809302330017,-0.012811672873795,-0.737337291240692,0.291137546300888,1,0,0,0,0,0
1622851209,0,0.110889986157417,1.23876762390137,0.460742801427841,-0.042420782148838,0.213843241333961,1,0,0,0,0,0
1622851210,1,0.002132591092959,0.942793607711792,0.347963660955429,-0.506278276443481,0.40505912899971,1,0,0,0,0,0
1622851210,0,-0.366451561450958,0.216711059212685,0.305892050266266,-0.242757350206375,0.204411014914513,1,0,0,0,0,0
1622851210,0,0.087777487933636,1.01895582675934,0.188558518886566,-0.425646901130676,0.331302553415298,1,0,0,0,0,0
1622851210,0,-0.538326680660248,0.27441081404686,0.325885057449341,-0.350794583559036,0.290309578180313,1,0,0,0,0,0
1622851210,0,-0.09085326641798,1.14132976531982,0.038835659623146,-0.50732433795929,0.384560078382492,1,0,0,0,0,0
1622851210,0,0.067391313612461,1.06343424320221,0.472648084163666,-0.074090011417866,0.178686872124672,1,0,0,0,0,0
1622851211,1,0.03258228302002,0.988162934780121,0.314740240573883,-0.531455993652344,0.320444941520691,1,0,0,0,0,0
1622851211,0,0.000560913933441,1.10405111312866,0.409577608108521,-0.229786455631256,0.157541826367378,1,0,0,0,0,0
1622851211,0,-0.428172618150711,0.246233746409416,0.294769257307053,-0.214450746774673,0.177073419094086,1,0,0,0,0,0
1622851211,0,-0.381172567605972,0.149298325181007,0.28508797287941,-0.130920603871346,0.236940488219261,1,0,0,0,0,0
1622851212,1,-0.652979671955109,0.327991724014282,0.351325362920761,-0.266861379146576,0.271212816238403,1,0,0,0,0,0
1622851212,0,0.050543557852507,0.920616388320923,0.331225544214249,-0.847499191761017,0.152006208896637,1,0,0,0,0,0
1622851212,0,-0.500917017459869,0.337006568908691,0.293508619070053,-0.245361641049385,0.091231159865856,1,0,0,0,0,0
1622851212,0,-0.048207305371761,1.117555975914,0.453658223152161,-0.309559792280197,0.3651103079319,1,0,0,0,0,0
1622851212,0,-0.523485898971558,0.300396591424942,0.338721603155136,-0.194440320134163,0.248979836702347,1,0,0,0,0,0
1622851213,1,0.073019437491894,0.22428585588932,0.002015148987994,0.096873871982098,0.187624990940094,0,1,0,0,0,0
1622851213,0,0.007653882261366,0.28397536277771,0.115243181586266,-0.027621416375041,0.105882689356804,0,1,0,0,0,0
1622851213,0,-0.014183441177011,0.916366636753082,0.453923642635345,-0.913638591766357,0.505110263824463,1,0,0,0,0,0
1622851213,0,-0.404079020023346,0.244003310799599,0.294948667287827,-0.204232081770897,0.14658510684967,1,0,0,0,0,0
1622851214,1,0.050701204687357,0.158202946186066,0.109674006700516,-0.022808687761426,0.040250156074762,0,1,0,0,0,0
1622851214,0,0.08942336589098,1.02561450004578,-0.055317845195532,-0.773525297641754,0.261348932981491,1,0,0,0,0,0
1622851215,1,-0.082482174038887,0.863553047180176,0.158864125609398,-0.753671526908875,0.603467285633087,1,0,0,0,0,0
1622851215,0,-0.02407249994576,0.19543132185936,0.092622019350529,-0.08224118500948,0.030528113245964,0,1,0,0,0,0
1622851215,0,-0.497427642345428,0.269047886133194,0.32714655995369,-0.192456856369972,0.275942832231522,1,0,0,0,0,0
1622851215,0,0.227604195475578,1.30124092102051,0.406826227903366,-0.067463882267475,0.216119095683098,1,0,0,0,0,0
1622851216,1,-0.49677574634552,0.238373100757599,0.432724595069885,-0.283497244119644,0.290279060602188,1,0,0,0,0,0
1622851217,1,0.116410128772259,1.02804374694824,0.45657429099083,-0.600665509700775,0.165760099887848,1,0,0,0,0,0
1622851217,0,-0.381420761346817,0.350778937339783,0.284437835216522,-0.305678516626358,0.192953929305077,1,0,0,0,0,0
1622851217,0,0.210524186491966,0.924791872501373,0.355529755353928,-0.525840401649475,0.366767406463623,1,0,0,0,0,0
1622851217,0,-0.500857710838318,0.291492611169815,0.303634613752365,-0.090167589485645,0.282458662986755,1,0,0,0,0,0
1622851217,0,0.051298383623362,1.03556835651398,0.471943140029907,-0.166477426886559,0.194297432899475,1,0,0,0,0,0
1622851218,1,-0.780818045139313,1.74893426895142,-0.771533071994782,-0.284147799015045,0.717847943305969,1,0,0,0,0,0
1622851218,0,-0.376655697822571,3.10157775878906,-2.1358437538147,-1.40709137916565,1.68882143497467,1,0,0,0,0,0
1622851218,0,0.560043752193451,1.2185492515564,0.005568843800575,-0.367262303829193,0.058002077043057,1,0,0,0,0,0
1622851218,0,-0.025792917236686,0.993070423603058,0.093945935368538,-0.950660705566406,0.481875419616699,1,0,0,0,0,0
1622851218,0,-0.357869744300842,0.369075983762741,0.182439371943474,-0.273286670446396,0.091503940522671,1,0,0,0,0,0
1622851219,1,-0.046039450913668,0.855609357357025,-0.10267997533083,-0.874177992343903,0.380762368440628,1,0,0,0,0,0
1622851219,0,-0.418189644813538,0.309664100408554,0.172425627708435,-0.163807421922684,0.199865415692329,1,0,0,0,0,0
1622851219,0,-0.065459996461868,0.938760936260223,0.187490791082382,-0.591243743896484,0.424080193042755,1,0,0,0,0,0
1622851219,0,-0.406258344650269,0.302731186151505,0.197172373533249,-0.238091349601746,0.218158513307571,1,0,0,0,0,0
1622851219,0,-0.238743484020233,0.81864458322525,0.047264885157347,-0.743865013122559,0.455544084310532,1,0,0,0,0,0
1622851219,0,-0.489634782075882,0.242333516478539,0.263699561357498,-0.165322780609131,0.286473214626312,1,0,0,0,0,0
1622851219,0,-0.163161158561707,1.05837857723236,0.357442528009415,-0.699060916900635,0.309949278831482,1,0,0,0,0,0
1622851220,1,0.000193506479263,0.182089030742645,0.087084703147411,-0.090771183371544,0.202020466327667,0,1,0,0,0,0
1622851220,0,-0.46564644575119,0.32639467716217,0.346778899431229,-0.25596210360527,0.223334699869156,1,0,0,0,0,0
1622851220,0,0.503889381885529,1.18892133235931,0.059258073568344,-0.057792786508799,0.046567920595408,1,0,0,0,0,0
1622851220,0,-0.387872964143753,0.296954810619354,0.151895344257355,-0.197466686367989,0.123726934194565,1,0,0,0,0,0
1622851220,0,-0.532550394535065,0.343534797430038,0.397399872541428,-0.059534348547459,0.302341878414154,1,0,0,0,0,0
1622851221,1,0.131195187568665,0.320574015378952,-0.073255896568298,-0.033826500177384,0.207562863826752,0,1,0,0,0,0
1622851221,0,-0.038713216781616,0.980736553668976,0.130006209015846,-0.828302621841431,0.5296990275383,1,0,0,0,0,0
1622851221,0,-0.545412182807922,0.326223105192184,0.29355776309967,-0.271643757820129,0.089494839310646,1,0,0,0,0,0
1622851221,0,-0.208222657442093,0.938330233097076,0.111799538135529,-0.940775752067566,0.461762309074402,1,0,0,0,0,0
1622851222,1,-0.421478807926178,0.356389701366425,0.253958076238632,-0.276410728693008,0.088168188929558,1,0,0,0,0,0
1622851222,0,0.042811341583729,0.20826156437397,0.073089979588986,-0.098133936524391,0.090329624712467,0,1,0,0,0,0
1622851222,0,-0.135874137282372,0.255260616540909,0.521620571613312,-0.456152528524399,0.408291846513748,0,1,0,0,0,0
1622851222,0,0.302173674106598,1.28313291072845,0.448008835315704,-0.067556500434876,0.310241192579269,1,0,0,0,0,0
1622851222,0,0.039770130068064,1.42251634597778,0.084292151033878,0.290213137865067,0.41196808218956,1,0,0,0,0,0
1622851222,0,0.279922485351562,1.20852041244507,0.449139326810837,-0.089187696576119,0.238707840442657,1,0,0,0,0,0
1622851222,0,0.317380845546722,1.19505178928375,0.440364480018616,0.110460743308067,0.437805742025375,1,0,0,0,0,0
1622851223,1,0.21539643406868,1.33366405963898,0.389197438955307,0.00994922965765,0.35674124956131,1,0,0,0,0,0
1622851223,0,0.007104760035872,1.08031892776489,0.336198568344116,-0.626243948936462,0.319401532411575,1,0,0,0,0,0
1622851223,0,-0.269364178180695,3.04732489585876,-2.39857530593872,-1.99912095069885,2.3501181602478,1,0,0,0,0,0
1622851223,0,-0.459827154874802,0.410173267126083,0.282127320766449,-0.319922685623169,0.059548519551754,1,0,0,0,0,0
1622851223,0,0.160548880696297,1.05008447170258,0.355724453926086,-0.539884388446808,0.178110346198082,1,0,0,0,0,0
1622851223,0,-0.350615829229355,0.25595811009407,0.208492457866669,-0.083629183471203,0.217018187046051,1,0,0,0,0,0
1622851223,0,0.136139258742332,1.07614147663116,0.521984279155731,-0.128904342651367,0.180857822299004,1,0,0,0,0,0
1622851224,1,0.133369028568268,1.15872895717621,0.458839595317841,-0.04646098613739,0.145129308104515,1,0,0,0,0,0
1622851224,0,0.187766864895821,1.00154185295105,0.490609586238861,-0.088372185826302,0.175359204411507,1,0,0,0,0,0
1622851224,0,0.181629061698914,1.23559463024139,0.395361691713333,-0.136579424142838,0.307981938123703,1,0,0,0,0,0
1622851224,0,0.127644240856171,1.04107093811035,-0.000141902099131,-0.971421241760254,0.419626444578171,1,0,0,0,0,0
1622851224,0,-0.490140467882156,0.348879218101501,0.267732411623001,-0.244193345308304,0.203945323824882,1,0,0,0,0,0
1622851224,0,-0.146417275071144,1.00577139854431,-0.068310335278511,-0.767089188098908,0.628610253334045,1,0,0,0,0,0
1622851224,0,-0.478685408830643,0.257388174533844,0.389040887355804,-0.278624206781387,0.186003282666206,1,0,0,0,0,0
1622851225,1,0.059108555316925,1.06235373020172,0.037191398441792,-1.00142848491669,0.350137561559677,1,0,0,0,0,0
1622851225,0,-0.495155483484268,0.303998202085495,0.348574012517929,-0.195178896188736,0.249403387308121,1,0,0,0,0,0
1622851225,0,-0.089095793664456,0.945068418979645,0.110401071608067,-0.837939560413361,0.204696536064148,1,0,0,0,0,0
1622851225,0,-0.103181451559067,0.42650705575943,0.563923299312592,-0.487441599369049,0.454809665679932,0,1,0,0,0,0
1622851225,0,-0.456708699464798,0.367744952440262,0.23087266087532,-0.247478604316711,0.161832049489021,1,0,0,0,0,0
1622851225,0,0.123082749545574,1.06256949901581,0.528075635433197,-0.011567280627787,0.219387367367744,1,0,0,0,0,0
1622851225,0,0.198673918843269,1.10123491287231,0.45029491186142,-0.053320366889238,0.181839987635613,1,0,0,0,0,0
1622851226,1,-1.12896275520325,0.391337752342224,0.657619833946228,-1.50363624095917,2.14512610435486,1,0,0,0,0,0
1622851226,0,-1.19501674175262,0.721896111965179,0.861729621887207,-0.940613031387329,1.84389138221741,1,0,0,0,0,0
1622851226,0,1.30838871002197,1.86163914203644,0.743828177452087,1.09744906425476,0.87677788734436,1,0,0,0,0,0
1622851226,0,0.664429903030396,1.8231612443924,0.574624359607697,0.316429167985916,1.04581642150879,1,0,0,0,0,0
1622851226,0,0.101745016872883,1.15180540084839,0.594339370727539,-0.124479845166206,0.329042315483093,1,0,0,0,0,0
1622851226,0,-0.163860559463501,1.00759220123291,0.193165302276611,-0.674239873886108,0.384134739637375,1,0,0,0,0,0
1622851226,0,-0.518528819084168,0.324799627065659,0.223829135298729,-0.258449912071228,0.182999357581139,1,0,0,0,0,0
1622851226,0,-0.079050824046135,0.886528730392456,0.158379778265953,-0.916989266872406,0.433131843805313,1,0,0,0,0,0
1622851226,0,-0.10114099085331,0.935029685497284,0.027464240789414,-0.914063453674316,0.457302510738373,1,0,0,0,0,0
1622851226,0,0.043280076235533,0.25910946726799,0.015461275354028,-0.047347858548164,0.340204328298569,0,1,0,0,0,0
1622851226,0,-0.456671863794327,0.197269290685654,0.351256549358368,-0.234407633543015,0.190722331404686,1,0,0,0,0,0
1622851226,0,-0.030618034303188,1.11930966377258,0.059345524758101,-0.67807000875473,0.441576212644577,1,0,0,0,0,0
1622851226,0,-0.433169513940811,0.37802118062973,0.175890639424324,-0.365475744009018,0.1740413159132,1,0,0,0,0,0
1622851226,0,0.210120558738708,1.20254194736481,0.350393116474152,-0.108911022543907,0.31345409154892,1,0,0,0,0,0
1622851226,0,0.164573431015015,1.0332772731781,0.408606290817261,-0.658691644668579,0.178314298391342,1,0,0,0,0,0
1622851226,0,0.02214671112597,0.990638077259064,0.434197872877121,-0.4102743268013,0.343247413635254,1,0,0,0,0,0
1622851226,0,0.251294106245041,1.19403123855591,0.410834699869156,0.059160519391298,0.392564505338669,1,0,0,0,0,0
1622851227,1,0.4260273873806,1.28721976280212,0.504589915275574,0.006690069101751,0.267268627882004,1,0,0,0,0,0
1622851227,0,0.055628061294556,1.02140092849731,0.042474389076233,-0.818786561489105,0.340970426797867,1,0,0,0,0,0
1622851227,0,-0.465025305747986,0.381323933601379,0.405698031187058,-0.293516784906387,0.178321704268456,1,0,0,0,0,0
1622851227,0,-0.342081844806671,0.318094789981842,0.208360850811005,-0.290080636739731,0.066524162888527,1,0,0,0,0,0
1622851227,0,-0.043546710163355,0.102321103215218,0.027231710031629,-0.006885136011988,0.171338021755219,0,1,0,0,0,0
1622851227,0,-0.407485514879227,0.25893634557724,0.349219471216202,-0.243852913379669,0.214638501405716,1,0,0,0,0,0
1622851227,0,0.087863147258759,0.973564445972443,0.417855054140091,-0.157734289765358,0.302554488182068,1,0,0,0,0,0
1622851228,1,0.199914842844009,1.21149396896362,0.501601576805115,-0.057626854628325,0.259470045566559,1,0,0,0,0,0
1622851228,0,-0.473361879587173,0.277832925319672,0.306367248296738,-0.284431368112564,0.177076861262321,1,0,0,0,0,0
1622851228,0,-0.265949487686157,0.939323604106903,-0.166588738560677,-0.777403354644775,0.445105999708176,1,0,0,0,0,0
1622851228,0,-0.457592397928238,0.300821363925934,0.220886155962944,-0.142772629857063,0.268622308969498,1,0,0,0,0,0
1622851228,0,0.029142860323191,1.152792096138,0.423570215702057,0.041263099759817,0.27408766746521,1,0,0,0,0,0
1622851228,0,-0.130724772810936,0.929057419300079,-0.227326765656471,-0.664691507816315,0.547320187091827,1,0,0,0,0,0
1622851228,0,0.035250671207905,1.08188593387604,0.425084680318832,0.045316219329834,0.279162466526031,1,0,0,0,0,0
1622851228,0,-0.487165838479996,0.335501074790955,0.22069987654686,-0.266539096832275,0.163140386343002,1,0,0,0,0,0
1622851229,1,0.289209812879562,1.18797123432159,0.432983636856079,0.048365525901318,0.329550564289093,1,0,0,0,0,0
1622851229,0,0.223678424954414,1.113077044487,0.356599867343903,-0.211417347192764,0.022459171712399,1,0,0,0,0,0
1622851229,0,0.144479840993881,0.216386020183563,0.150232315063477,0.008373777382076,0.172642022371292,0,1,0,0,0,0
1622851229,0,0.083643637597561,0.997679471969605,0.447194188833237,-0.19471487402916,0.153944790363312,1,0,0,0,0,0
1622851230,1,0.117252007126808,1.05919146537781,0.454584330320358,-0.445614248514175,0.255502581596375,1,0,0,0,0,0
1622851230,0,-0.513993859291077,0.283792316913605,0.322764009237289,-0.180545076727867,0.182796582579613,1,0,0,0,0,0
1622851230,0,-0.073603630065918,1.02814781665802,0.275890082120895,-0.602917790412903,0.5181924700737,1,0,0,0,0,0
1622851230,0,-0.430325478315353,0.203647643327713,0.293563783168793,-0.301744610071182,0.243868365883827,1,0,0,0,0,0
1622851230,0,-0.064105004072189,0.999901950359345,0.039243817329407,-0.521386623382568,0.387198656797409,1,0,0,0,0,0
1622851230,0,-0.44412824511528,0.250108182430267,0.388091802597046,-0.238179609179497,0.252956211566925,1,0,0,0,0,0
1622851230,0,0.196692615747452,1.02251505851746,0.34024441242218,-0.601172804832459,0.186228230595589,1,0,0,0,0,0
1622851230,0,-0.5558021068573,0.253914773464203,0.333116143941879,-0.396561801433563,0.181768834590912,1,0,0,0,0,0
1622851230,0,0.049966551363468,0.315854400396347,0.115852877497673,-0.060194939374924,0.158009707927704,0,1,0,0,0,0
1622851230,0,-0.053589504212141,1.00924122333527,0.483387589454651,-0.172609776258469,0.12389063835144,1,0,0,0,0,0
1622851230,0,-0.063398167490959,1.01663959026337,-0.10193245112896,-0.819262087345123,0.57241952419281,1,0,0,0,0,0
1622851230,0,-0.386905312538147,0.447744369506836,0.194473519921303,-0.340540081262588,0.131280124187469,1,0,0,0,0,0
1622851231,1,-0.10912761837244,1.0750138759613,-0.10672615468502,-0.88792622089386,0.431873977184296,1,0,0,0,0,0
1622851231,0,0.267485201358795,1.21466314792633,0.337286323308945,-0.124285094439983,0.28485631942749,1,0,0,0,0,0
1622851231,0,-0.143109753727913,0.958846986293793,0.226176589727402,-0.538862884044647,0.482921242713928,1,0,0,0,0,0
1622851231,0,-0.440314292907715,0.247099295258522,0.289335608482361,-0.194704830646515,0.259465217590332,1,0,0,0,0,0
1622851231,0,-0.003006851300597,0.942045867443085,0.388891607522964,-0.889236509799957,0.330024719238281,1,0,0,0,0,0
1622851231,0,0.098234236240387,1.03558373451233,0.381861537694931,-0.431939452886581,0.323933869600296,1,0,0,0,0,0
1622851231,0,-0.409596651792526,0.31716924905777,0.393984109163284,-0.218119829893112,0.269268184900284,1,0,0,0,0,0
1622851232,1,-0.531317174434662,0.248094975948334,0.293032705783844,-0.168661028146744,0.248390272259712,1,0,0,0,0,0
1622851232,0,0.118949092924595,1.00648736953735,0.563327670097351,-0.220600292086601,0.128829136490822,1,0,0,0,0,0
1622851232,0,-0.508960068225861,0.277309387922287,0.233470439910889,-0.18685083091259,0.251896232366562,1,0,0,0,0,0
1622851234,2,0.029727574437857,0.255090653896332,0.019233364611864,-0.027123894542456,0.198287010192871,0,1,0,0,0,0
1622851234,0,0.107711233198643,1.01554298400879,0.140808030962944,-0.448656499385834,0.415667295455933,1,0,0,0,0,0
1622851234,0,0.01212824229151,1.09393262863159,0.437726080417633,-0.559646606445313,0.289051860570908,1,0,0,0,0,0
1622851234,0,-0.609043657779694,0.391996115446091,0.322409838438034,-0.358011573553085,0.207272574305534,1,0,0,0,0,0
1622851235,1,-0.478348582983017,0.308661282062531,0.414497226476669,-0.19197191298008,0.083986572921276,1,0,0,0,0,0
1622851235,0,0.408338516950607,1.23652231693268,0.442583829164505,-0.148644968867302,0.17415526509285,1,0,0,0,0,0
1622851235,0,-0.111408680677414,1.13534438610077,0.090912118554115,-0.757673680782318,0.356028825044632,1,0,0,0,0,0
1622851235,0,-0.480244249105454,0.39658784866333,0.32494193315506,-0.369464933872223,0.211960986256599,1,0,0,0,0,0
1622851235,0,0.114438384771347,1.19964051246643,0.493709981441498,-0.058211613446474,0.329625815153122,1,0,0,0,0,0
1622851235,0,-0.092506758868694,0.881505727767944,-0.050807535648346,-0.836019992828369,0.600577175617218,1,0,0,0,0,0
1622851235,0,-0.062961600720883,1.13686442375183,-0.159363955259323,-0.592246770858765,0.153201460838318,1,0,0,0,0,0
1622851235,0,0.089455999433994,0.239576071500778,0.063473336398602,-0.051425881683827,0.142655447125435,0,1,0,0,0,0
1622851235,0,-0.426315933465958,0.318299651145935,0.227547705173492,-0.170673593878746,0.193070992827415,1,0,0,0,0,0
1622851235,0,0.231211826205254,1.1688631772995,0.433657914400101,0.056592434644699,0.349125236272812,1,0,0,0,0,0
1622851235,0,0.031557455658913,0.885374546051025,0.500933647155762,-0.539270341396332,0.293214946985245,1,0,0,0,0,0
1622851235,0,-0.400339514017105,0.271032780408859,0.250716328620911,-0.316976219415665,0.142582133412361,1,0,0,0,0,0
1622851236,1,0.069885633885861,0.144763424992561,-0.053852993994951,-0.00167634524405,0.107188358902931,0,1,0,0,0,0
1622851236,0,0.052607495337725,0.965015351772308,0.215707316994667,-0.590358078479767,0.284671992063522,1,0,0,0,0,0
1622851236,0,-0.533275485038757,0.347738444805145,0.30676543712616,-0.281800329685211,0.21990105509758,1,0,0,0,0,0
1622851236,0,0.026623709127307,1.06592750549316,0.451755493879318,-0.491323560476303,0.253553152084351,1,0,0,0,0,0
1622851236,0,-0.455172032117844,0.271995604038239,0.299256294965744,-0.079397417604923,0.24508062005043,1,0,0,0,0,0
1622851236,0,0.012704994529486,0.190850168466568,0.181450694799423,-0.145461156964302,-0.004634106066078,0,1,0,0,0,0
